dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
3/26/2016 16:51,Nissan_Qashqai_1.6_visia,privat,Angebot,13700,control,limousine,2012,manuell,117,qashqai,150000,3,benzin,nissan,nein,3/26/2016 0:00,0,52372,4/6/2016 5:17
3/31/2016 1:56,Opel_Astra_1.7_CDTI_Caravan_DPF_Edition_111_Jahre,privat,Angebot,6700,test,kombi,2010,manuell,110,astra,125000,10,diesel,opel,nein,3/31/2016 0:00,0,50739,4/6/2016 2:16
3/18/2016 17:37,Mercedes_Benz_C_Klasse,privat,Angebot,1000,test,limousine,1996,manuell,136,c_klasse,150000,8,benzin,mercedes_benz,,3/18/2016 0:00,0,84567,3/23/2016 18:16
3/19/2016 16:49,Nissan_Micra_1.2_Season_gepflegt,privat,Angebot,3999,test,limousine,2005,manuell,48,micra,30000,8,benzin,nissan,nein,3/19/2016 0:00,0,91217,4/7/2016 2:45
3/10/2016 21:55,Volkswagen_Passat_Variant_2.0_TDI_Bi_Xenon_Navi_Schiebedach,privat,Angebot,6990,control,kombi,2006,manuell,170,passat,150000,10,diesel,volkswagen,nein,3/10/2016 0:00,0,29690,3/17/2016 15:17
4/2/2016 17:46,VW_Tiguan_1.4_TSI_R_Line_BMT,privat,Angebot,22222,control,suv,2013,manuell,160,tiguan,30000,12,benzin,volkswagen,nein,4/2/2016 0:00,0,40878,4/6/2016 17:16
3/15/2016 18:44,BMW_335i_Coupe_Aut.,privat,Angebot,17500,control,coupe,2006,automatik,306,3er,150000,8,benzin,bmw,nein,3/15/2016 0:00,0,89186,4/6/2016 19:16
3/11/2016 9:38,Fiat_Punto_zum_wiederherrichten_oder_ausschlachten,privat,Angebot,450,control,kleinwagen,2001,manuell,80,punto,150000,3,benzin,fiat,ja,3/11/2016 0:00,0,88524,3/12/2016 14:15
4/1/2016 19:44,Chrysler_Voyager_2.5_CRD_LX,privat,Angebot,2790,control,bus,2003,manuell,143,voyager,150000,7,diesel,chrysler,nein,4/1/2016 0:00,0,78224,4/5/2016 15:45
3/17/2016 19:48,Peugeot_206_90,privat,Angebot,899,control,kleinwagen,2003,manuell,88,2_reihe,150000,12,benzin,peugeot,nein,3/17/2016 0:00,0,51588,3/17/2016 19:48
3/19/2016 20:44,Mercedes_Benz_Vito_111_CDI_Lang_Mixto,privat,Angebot,7150,control,bus,2004,manuell,109,vito,150000,6,diesel,mercedes_benz,nein,3/19/2016 0:00,0,18057,4/7/2016 8:44
3/11/2016 18:49,opel_agila,privat,Angebot,1000,test,kombi,2001,manuell,0,agila,125000,1,lpg,opel,,3/11/2016 0:00,0,58332,3/12/2016 9:16
3/8/2016 17:49,Ford_Fiesta_1.6_Aut._Ghia_Klima_Navi_Parkpilot_Blueto,privat,Angebot,3690,control,kleinwagen,2006,automatik,101,fiesta,125000,11,benzin,ford,nein,3/8/2016 0:00,0,51371,3/9/2016 9:16
4/2/2016 10:54,Audi_A6_C4_2_6_Limousine,privat,Angebot,450,test,,2016,automatik,0,a6,150000,0,benzin,audi,nein,4/2/2016 0:00,0,86668,4/6/2016 9:16
3/25/2016 10:54,BMW_730d,privat,Angebot,20700,test,limousine,2009,automatik,245,7er,150000,3,diesel,bmw,nein,3/25/2016 0:00,0,66111,4/6/2016 10:45
3/8/2016 14:38,Corsa_A_1_2i_45_PS_33_KW,privat,Angebot,0,test,kleinwagen,1993,manuell,45,corsa,150000,2,,opel,,3/8/2016 0:00,0,45892,3/14/2016 17:19
4/2/2016 13:57,Audi_Audi_A4_1.6_Limousine,privat,Angebot,3300,test,limousine,1996,manuell,101,a4,80000,3,benzin,audi,nein,4/2/2016 0:00,0,85114,4/6/2016 12:16
3/11/2016 17:50,Porsche_Cayman_2.9_Facelift,privat,Angebot,34500,control,coupe,2009,manuell,265,andere,30000,4,benzin,porsche,nein,3/11/2016 0:00,0,44536,4/5/2016 18:45
3/16/2016 7:54,Opel_Zafira_1.8__Benzin/_Fluessiggas_LPG,privat,Angebot,4800,control,bus,2006,manuell,140,zafira,150000,9,benzin,opel,nein,3/16/2016 0:00,0,41334,3/20/2016 8:16
3/19/2016 17:48,Opel_vectra_C_1.8_*94.000km*,privat,Angebot,3999,control,limousine,2002,manuell,122,vectra,100000,10,benzin,opel,nein,3/19/2016 0:00,0,2633,3/23/2016 6:46
3/22/2016 12:37,Opel_Corsa,privat,Angebot,129,control,kleinwagen,1997,manuell,0,corsa,150000,1,benzin,opel,,3/22/2016 0:00,0,67574,3/28/2016 1:17
3/15/2016 11:37,Citroën_C3_1.4_16V_Senso_Drive_VTR_Teilleder_Webasto,privat,Angebot,4999,test,kleinwagen,2006,automatik,88,c3,70000,5,benzin,citroen,nein,3/15/2016 0:00,0,12157,4/5/2016 20:46
3/20/2016 17:46,BMW_528i_touring_Vollausstattung,privat,Angebot,2500,test,kombi,1999,manuell,193,5er,150000,3,benzin,bmw,nein,3/20/2016 0:00,0,23714,4/1/2016 3:16
3/25/2016 10:52,Opel_Corsa_D_1_2L_Benzin/LPG_Autogas,privat,Angebot,6200,test,kleinwagen,2012,manuell,85,corsa,125000,7,lpg,opel,nein,3/25/2016 0:00,0,55278,4/6/2016 10:45
4/5/2016 6:56,Leasinguebernahme_Jaguar_XF_3.0_V6_34.000_Restkilometer,privat,Angebot,1,test,limousine,2013,automatik,241,x_type,30000,9,diesel,jaguar,nein,4/5/2016 0:00,0,92660,4/7/2016 9:44
3/5/2016 14:39,Opel_Meriva_1.7_CDTI_Euro_4_Klima,privat,Angebot,1250,control,bus,2003,manuell,101,meriva,150000,10,diesel,opel,ja,3/5/2016 0:00,0,30880,3/15/2016 22:45
3/12/2016 17:59,Suzuki_Samurai_Sj_413,privat,Angebot,4000,test,suv,1991,manuell,110,andere,100000,4,benzin,suzuki,,3/12/2016 0:00,0,73760,3/16/2016 0:16
4/5/2016 0:59,Peugeot_607_HDI_135,privat,Angebot,2400,control,limousine,2002,automatik,133,andere,150000,12,diesel,peugeot,nein,4/4/2016 0:00,0,15517,4/5/2016 8:41
4/3/2016 11:52,Volkswagen_Passat_Variant_1.6,privat,Angebot,1300,control,kombi,1999,manuell,101,passat,150000,3,benzin,volkswagen,nein,4/3/2016 0:00,0,23558,4/7/2016 12:47
3/7/2016 22:49,Peugeot_407_SW_2.2_HDI_Bi_Turbo_170_ps,privat,Angebot,2600,test,kombi,2006,manuell,170,4_reihe,150000,11,diesel,peugeot,nein,3/7/2016 0:00,0,32130,3/8/2016 10:45
4/6/2016 3:25,Volkswagen_Golf_Variant_1.6_TDI_DPF_Comfortline,privat,Angebot,4000,test,kombi,2010,manuell,105,golf,150000,10,diesel,volkswagen,nein,4/6/2016 0:00,0,56575,4/6/2016 6:25
3/29/2016 10:53,bmw_e36_316i_limo_gute_ausstattung_ahk_mit_tuev_cossmos_schwarz,privat,Angebot,349,control,limousine,1997,manuell,0,3er,150000,0,benzin,bmw,nein,3/29/2016 0:00,0,48712,3/31/2016 3:15
4/2/2016 15:53,Volkswagen_Crafter_35_TDI_DPF_Cool_Profi,privat,Angebot,5490,control,bus,2008,manuell,109,andere,150000,7,diesel,volkswagen,nein,4/2/2016 0:00,0,90439,4/4/2016 13:45
3/8/2016 19:54,Ford_Galaxy_1_9_TDI_Viva_X_DPF_PDC_7_Sitze,privat,Angebot,4900,test,bus,2005,manuell,116,galaxy,150000,2,diesel,ford,nein,3/8/2016 0:00,0,93051,3/10/2016 6:17
3/23/2016 15:51,Ford_Mondeo_2.0_DTCI,privat,Angebot,900,test,kombi,2004,,0,mondeo,40000,8,diesel,ford,,3/23/2016 0:00,0,39112,3/27/2016 20:46
3/10/2016 21:56,Lupo_sehr_gut_erhalten,privat,Angebot,1000,control,kleinwagen,2000,manuell,50,lupo,125000,0,,volkswagen,nein,3/10/2016 0:00,0,59399,3/12/2016 14:16
3/9/2016 23:46,BMW_335i_Coupe___M_Paket,privat,Angebot,18300,test,coupe,2007,manuell,306,3er,150000,12,benzin,bmw,nein,3/9/2016 0:00,0,94269,4/7/2016 9:17
4/4/2016 14:30,Smart_Fortwo_Modell_450,privat,Angebot,1999,test,kleinwagen,2001,automatik,33,fortwo,125000,12,benzin,smart,nein,4/4/2016 0:00,0,61381,4/5/2016 9:27
4/1/2016 21:41,Renault_megan,privat,Angebot,1300,test,limousine,1999,manuell,75,megane,150000,4,benzin,renault,,4/1/2016 0:00,0,13403,4/5/2016 19:16
3/31/2016 10:36,Volkswagen_Passat_Variant_2.0_TDI_DPF_Highline,privat,Angebot,7500,control,kombi,2006,manuell,140,passat,150000,2,diesel,volkswagen,nein,3/31/2016 0:00,0,10319,4/6/2016 4:17
3/28/2016 13:53,BMW_Kombi_in_schwarz_mit_Sitzen_aus_hellgrauen_Stoff_und_Leder,privat,Angebot,4500,test,kombi,2006,manuell,120,3er,70000,5,benzin,bmw,ja,3/28/2016 0:00,0,80538,3/28/2016 13:53
3/28/2016 23:36,Top_gepflegten_A4_1.8_Turbo_mit_TÜV,privat,Angebot,1400,test,limousine,1996,manuell,150,a4,150000,9,benzin,audi,nein,3/28/2016 0:00,0,21762,4/5/2016 15:45
3/14/2016 0:54,Audi_A3_2.0_TDI_Ambition,privat,Angebot,4500,control,limousine,2004,manuell,140,a3,150000,7,diesel,audi,nein,3/13/2016 0:00,0,58239,4/7/2016 3:16
3/23/2016 17:55,Fiat_Ducato,privat,Angebot,4200,control,,2017,manuell,0,ducato,150000,6,,fiat,,3/23/2016 0:00,0,72160,3/23/2016 18:40
3/24/2016 16:50,Renault_Twingo_1.2_Easy_Liberty,privat,Angebot,1280,control,kleinwagen,1999,manuell,58,twingo,150000,1,benzin,renault,nein,3/24/2016 0:00,0,53913,4/7/2016 9:17
3/21/2016 18:52,Volkswagen_Golf_GTI_Performance_BlueMotion_Technology_DSG,privat,Angebot,28500,test,limousine,2013,automatik,230,golf,30000,9,benzin,volkswagen,nein,3/21/2016 0:00,0,31180,4/6/2016 21:15
3/25/2016 15:58,Volkswagen_Andere_typ82,privat,Angebot,7000,test,suv,1945,manuell,48,andere,150000,2,benzin,volkswagen,nein,3/25/2016 0:00,0,58135,3/25/2016 15:58
3/8/2016 17:50,Audi_A6_2.0_TDI_DPF_Limousine_Xenon_Alu_17_Zoll_Leder,privat,Angebot,17900,control,limousine,2010,manuell,170,a6,70000,10,diesel,audi,nein,3/8/2016 0:00,0,51580,4/7/2016 8:44
3/21/2016 17:56,VW_Polo_an_Bastler_zu_verkaufen,privat,Angebot,500,control,,2017,,0,polo,150000,0,benzin,volkswagen,,3/21/2016 0:00,0,67292,3/21/2016 17:56
3/25/2016 9:47,VW_GOLF_4_Osterkracher_2750_Euro,privat,Angebot,2750,test,limousine,2001,manuell,75,golf,100000,0,,volkswagen,nein,3/25/2016 0:00,0,33719,4/2/2016 11:15
3/14/2016 15:42,Citroën_C4_1.6_16V_Confort_sehr_gepflegt._8fach_bereift.,privat,Angebot,3390,control,limousine,2007,manuell,109,c4,150000,8,benzin,citroen,nein,3/14/2016 0:00,0,33161,4/1/2016 21:16
4/1/2016 15:56,VW_New_Beetle_2.0_Benzin_1._Vorbesitzer_75048_KM_TÜV_NEU_04/2016,privat,Angebot,4500,test,limousine,1999,manuell,105,beetle,80000,3,benzin,volkswagen,nein,4/1/2016 0:00,0,83075,4/7/2016 14:56
3/9/2016 12:55,Opel_Astra_Caravan_16V_Club__Anhaengerkupplung,privat,Angebot,350,control,kombi,1994,manuell,125,astra,150000,6,benzin,opel,ja,3/9/2016 0:00,0,55130,3/9/2016 15:46
3/16/2016 19:55,Fiat_Coupe_1.8_16V,privat,Angebot,3999,test,coupe,2000,manuell,131,andere,150000,9,benzin,fiat,nein,3/16/2016 0:00,0,68766,4/7/2016 5:45
3/23/2016 23:57,Audi_a5_Quattro_S_line_Panoramadach,privat,Angebot,17500,control,coupe,2010,automatik,211,a5,70000,11,benzin,audi,,3/23/2016 0:00,0,76744,4/6/2016 19:15
3/18/2016 23:38,Opel_Vectra_1.8_Komfort,privat,Angebot,950,test,limousine,1998,manuell,116,vectra,150000,7,benzin,opel,nein,3/18/2016 0:00,0,50737,3/29/2016 16:18
3/9/2016 20:39,Mercedes_Benz_190_E_1.8,privat,Angebot,3500,test,limousine,1992,automatik,0,andere,150000,7,benzin,mercedes_benz,nein,3/9/2016 0:00,0,74395,3/18/2016 1:44
4/2/2016 17:48,Bmw_e36_323i_coupe_sperrdifferenzial,privat,Angebot,2100,control,,2016,manuell,170,3er,150000,1,,bmw,,4/2/2016 0:00,0,45739,4/6/2016 17:17
3/22/2016 9:51,Citroen_Saxo_1.1,privat,Angebot,400,test,kleinwagen,1998,manuell,54,andere,150000,1,benzin,citroen,nein,3/22/2016 0:00,0,56307,3/28/2016 6:46
3/11/2016 2:02,Hyundai_i_30_1_6_Diesel_mit_Garantie,privat,Angebot,10500,test,limousine,2015,manuell,110,i_reihe,10000,11,diesel,hyundai,nein,3/11/2016 0:00,0,66773,3/15/2016 15:19
3/8/2016 14:51,Verkaufe_Mercedes___Benz_SLK_200,privat,Angebot,4000,test,cabrio,1999,manuell,136,slk,150000,1,benzin,mercedes_benz,,3/8/2016 0:00,0,52538,3/14/2016 19:15
3/31/2016 8:52,Opel_Calibra_2_5_XE_Motor,privat,Angebot,150,control,,1995,manuell,170,calibra,150000,0,,opel,,3/31/2016 0:00,0,72379,4/6/2016 1:46
3/7/2016 13:49,Volkswagen_Golf_1.8_Turbo_GTI,privat,Angebot,1600,control,limousine,1999,manuell,150,golf,150000,11,benzin,volkswagen,nein,3/7/2016 0:00,0,53505,3/9/2016 14:48
3/31/2016 17:52,Audi_A4_8K_B8_1.8_TFSI_Ambition,privat,Angebot,12000,control,limousine,2008,manuell,160,a4,20000,9,benzin,audi,nein,3/31/2016 0:00,0,55593,4/6/2016 11:44
4/4/2016 17:53,Tausche_BMW_320i_E90_gegen_BMW__Mercedes_oder_Audi,privat,Angebot,0,test,limousine,2006,manuell,0,3er,150000,12,benzin,bmw,nein,4/4/2016 0:00,0,64397,4/4/2016 17:53
3/23/2016 14:53,Kia_Carnival_CRDi_LX,privat,Angebot,1400,test,bus,2004,manuell,144,carnival,150000,1,diesel,kia,nein,3/23/2016 0:00,0,32457,3/24/2016 23:15
3/8/2016 17:55,Volkswagen_Passat_Variant_2.5_TDI_V6_Highline_Recaro_Euro4,privat,Angebot,2399,control,kombi,2004,manuell,163,passat,150000,2,diesel,volkswagen,nein,3/8/2016 0:00,0,32257,4/7/2016 8:45
3/16/2016 18:50,Audi_A2_1.4_mit_Klimaautomatik__+_Sitzheizung,privat,Angebot,2400,control,kleinwagen,2002,manuell,75,a2,150000,10,benzin,audi,ja,3/16/2016 0:00,0,34376,3/16/2016 18:50
3/7/2016 20:54,Nissan_Almera_1.5,privat,Angebot,1400,test,limousine,2001,manuell,90,almera,150000,9,benzin,nissan,nein,3/7/2016 0:00,0,80933,4/5/2016 17:45
4/3/2016 13:51,Ford_probe_2_viele_neuteile,privat,Angebot,1999,control,coupe,1996,manuell,115,andere,150000,8,benzin,ford,nein,4/3/2016 0:00,0,9353,4/5/2016 12:46
3/26/2016 2:36,BMW_320_Ci_M_Paket_Leder_Klima_Tuev_Au_Neu_o._Maengel,privat,Angebot,5500,test,cabrio,2001,manuell,170,3er,150000,7,benzin,bmw,nein,3/26/2016 0:00,0,63773,4/5/2016 18:46
3/8/2016 19:41,Ford_S_Max_2.0_TDCi_DPF_Aut.,privat,Angebot,11450,test,bus,2008,automatik,140,s_max,150000,5,diesel,ford,nein,3/8/2016 0:00,0,52525,3/29/2016 6:46
3/14/2016 13:36,Verkaufe_Passat_1_9_Tdi_Automatik_Getriebe__1200_Euro_VB,privat,Angebot,899,test,kombi,1998,automatik,110,passat,5000,7,diesel,volkswagen,nein,3/14/2016 0:00,0,38259,4/5/2016 16:44
3/30/2016 15:52,BMW_118d_DPF_Sport_Coupe,privat,Angebot,12300,test,limousine,2012,manuell,143,1er,70000,3,diesel,bmw,nein,3/30/2016 0:00,0,13409,4/7/2016 6:44
3/12/2016 0:53,Sehr_schoener_Fabia_Combi_1.4_mit_75_PS_1_Vorbesitzer,privat,Angebot,3799,test,kombi,2006,manuell,75,fabia,125000,8,benzin,skoda,nein,3/11/2016 0:00,0,26897,4/5/2016 17:22
3/23/2016 18:48,BMW_318i_touring,privat,Angebot,2000,test,kombi,1998,manuell,116,3er,150000,2,benzin,bmw,nein,3/23/2016 0:00,0,86154,4/5/2016 23:45
3/20/2016 11:59,BMW_318d_DPF_Touring_Aut.,privat,Angebot,15799,test,kombi,2011,automatik,143,3er,150000,3,diesel,bmw,nein,3/20/2016 0:00,0,91560,4/2/2016 12:18
3/30/2016 18:43,Opel_Speedster_2.0_Turbo,privat,Angebot,26950,test,cabrio,2003,manuell,200,andere,30000,8,benzin,opel,nein,3/30/2016 0:00,0,93142,4/3/2016 9:15
4/1/2016 11:52,BMW_535i,privat,Angebot,3650,test,limousine,1997,automatik,235,5er,150000,3,benzin,bmw,nein,4/1/2016 0:00,0,12687,4/7/2016 8:46
3/21/2016 20:42,RENAULT_Scenic_2004__Alu__Sitzheizung__ahk_,privat,Angebot,1850,control,suv,2004,manuell,107,scenic,150000,11,benzin,renault,,3/21/2016 0:00,0,39175,4/4/2016 7:17
3/16/2016 7:54,Audi_A4_Avant_1.8_T,privat,Angebot,7500,control,kombi,2002,manuell,150,a4,125000,1,benzin,audi,nein,3/16/2016 0:00,0,44536,4/6/2016 0:45
3/12/2016 8:55,Mazda_6_1.8L_benzin,privat,Angebot,2500,control,limousine,2002,manuell,120,6_reihe,150000,0,benzin,mazda,,3/12/2016 0:00,0,57413,3/14/2016 17:44
3/8/2016 18:56,BMW_3_er_mit_Tuev,privat,Angebot,799,test,limousine,1995,automatik,102,3er,150000,4,benzin,bmw,,3/8/2016 0:00,0,30827,3/10/2016 16:15
3/21/2016 21:56,VW_Passat_Variant_1.8_/_TÜV_10/2017_/_Klima_/_AHK,privat,Angebot,0,control,kombi,1999,manuell,125,passat,150000,12,benzin,volkswagen,,3/21/2016 0:00,0,84034,3/21/2016 22:39
3/5/2016 16:36,Peugeot_407Coupe_Sport,privat,Angebot,0,control,coupe,2006,manuell,163,4_reihe,150000,6,benzin,peugeot,nein,3/5/2016 0:00,0,42857,3/12/2016 5:15
4/1/2016 16:38,Audi_A4_Avant_2.0_TDI_DPF,privat,Angebot,8500,control,kombi,2007,manuell,170,a4,150000,6,diesel,audi,nein,4/1/2016 0:00,0,77948,4/1/2016 16:38
3/30/2016 21:54,Ford_Focus,privat,Angebot,1300,test,kombi,1999,manuell,116,focus,150000,7,benzin,ford,nein,3/30/2016 0:00,0,41464,4/1/2016 17:48
4/4/2016 17:48,BMW_318d_DPF_Touring_Aut._Leder_Navi_AHK,privat,Angebot,15700,test,kombi,2011,automatik,143,3er,100000,6,diesel,bmw,nein,4/4/2016 0:00,0,23701,4/6/2016 19:47
3/14/2016 12:46,Jeep_Grand_Cherokee_2.7_CRD_Limidet_Gruene_Plak._DPF,privat,Angebot,7800,test,suv,2003,automatik,163,grand,150000,11,diesel,jeep,nein,3/14/2016 0:00,0,50769,3/26/2016 5:45
3/15/2016 0:59,Schlachte_vw_polo_6n,privat,Angebot,200,test,,2000,manuell,0,polo,150000,0,benzin,volkswagen,,3/14/2016 0:00,0,92539,4/5/2016 15:15
3/16/2016 14:51,Mercedes_Benz_E220__Diesel,privat,Angebot,0,test,limousine,1996,manuell,96,e_klasse,150000,2,diesel,mercedes_benz,ja,3/16/2016 0:00,0,44145,4/6/2016 14:47
3/20/2016 20:36,Audi_A4_Limousine,privat,Angebot,1950,test,,2018,manuell,0,a4,150000,0,lpg,audi,nein,3/20/2016 0:00,0,40227,4/7/2016 6:44
3/20/2016 16:40,Hyundai_i40cw_1.7_CRDi_Automatik,privat,Angebot,17900,test,kombi,2012,automatik,136,i_reihe,60000,5,diesel,hyundai,nein,3/20/2016 0:00,0,67105,4/6/2016 21:46
3/24/2016 22:49,Audi_A3/S3_Panorama/_S_Line_Voll,privat,Angebot,8200,control,kombi,2005,automatik,200,a3,150000,12,benzin,audi,nein,3/24/2016 0:00,0,46499,4/5/2016 21:48
3/29/2016 22:42,Volkswagen_T5_California_Beach__gepflegt_aus_1._Hand!,privat,Angebot,35890,test,bus,2012,manuell,140,transporter,90000,9,diesel,volkswagen,nein,3/29/2016 0:00,0,70567,4/4/2016 8:44
3/31/2016 22:36,Verkaufe_hier_mein_Audi_A3_.,privat,Angebot,0,test,,2016,manuell,125,a3,150000,3,benzin,audi,,3/31/2016 0:00,0,9456,4/1/2016 2:42
3/15/2016 13:37,BMW_545i_Navigation_Leder_4_x_SHZ_PDC_Xenon,privat,Angebot,9900,control,limousine,2005,automatik,333,5er,150000,4,benzin,bmw,nein,3/15/2016 0:00,0,40595,4/6/2016 3:46
4/4/2016 20:53,VW_Golf_zu_verkaufen,privat,Angebot,2350,control,limousine,2000,manuell,75,golf,125000,4,benzin,volkswagen,nein,4/4/2016 0:00,0,87439,4/4/2016 20:53
3/28/2016 18:52,Volkswagen_Transporter_T5_DPF,privat,Angebot,8990,control,kombi,2007,manuell,102,transporter,150000,1,diesel,volkswagen,nein,3/28/2016 0:00,0,48249,4/4/2016 22:18
4/6/2016 20:36,Volkswagen_Passat_Variant_2.0_TDI_Comfortline,privat,Angebot,5600,test,kombi,2005,manuell,140,passat,150000,9,diesel,volkswagen,nein,4/6/2016 0:00,0,64319,4/6/2016 20:36
3/19/2016 20:58,Renault_Trafik,privat,Angebot,3950,control,bus,2005,manuell,0,andere,150000,8,diesel,renault,,3/19/2016 0:00,0,68219,4/7/2016 9:17
3/27/2016 18:43,Chevrolet_Matiz_1.0___LPG_BENZIN,privat,Angebot,2990,control,kleinwagen,2007,manuell,67,matiz,125000,4,lpg,chevrolet,nein,3/27/2016 0:00,0,72108,4/5/2016 15:15
3/15/2016 8:36,Nissan_Xtrail_2.2dci_4x4_136ps_mj_2004,privat,Angebot,3400,test,suv,2003,manuell,136,x_trail,150000,12,diesel,nissan,,3/15/2016 0:00,0,42279,3/15/2016 9:38
3/20/2016 20:50,Audi_TTS_Coupe_S_tronic_Bose_Magnetic_Ride,privat,Angebot,19600,test,coupe,2009,automatik,272,tt,150000,7,benzin,audi,nein,3/20/2016 0:00,0,17192,4/7/2016 5:45
3/15/2016 19:44,Suche_auto,privat,Angebot,1500,control,,2000,,0,,150000,0,,opel,,3/15/2016 0:00,0,30629,3/17/2016 15:44
4/1/2016 13:37,Audi_A3_Cabriolet_1.9_TDI_DPF,privat,Angebot,11900,test,cabrio,2008,manuell,105,a3,150000,4,diesel,audi,nein,4/1/2016 0:00,0,22083,4/7/2016 11:17
3/8/2016 18:57,Fiat_punto_1_2_model188,privat,Angebot,360,test,,2016,manuell,80,punto,150000,10,,fiat,ja,3/8/2016 0:00,0,55545,3/16/2016 23:46
3/27/2016 16:54,Volkswagen_Golf_Cabrio_1.6,privat,Angebot,2800,test,cabrio,2000,manuell,101,golf,150000,8,benzin,volkswagen,nein,3/27/2016 0:00,0,57339,4/5/2016 12:44
3/19/2016 17:43,Nissan_Micra_1.2_Acenta,privat,Angebot,10490,control,kleinwagen,2016,manuell,80,micra,5000,3,benzin,nissan,nein,3/19/2016 0:00,0,41334,3/30/2016 13:16
3/7/2016 22:50,Opel_Frontera_2.2_DTI_Sport_OFFROAD_UMBAU,privat,Angebot,5199,control,suv,2003,manuell,116,andere,150000,5,diesel,opel,nein,3/7/2016 0:00,0,35394,3/30/2016 22:17
3/9/2016 1:57,Toyota_Avensis_Combi_1.8_Multidrive_S_Navi/Xenon,privat,Angebot,18100,control,kombi,2013,automatik,147,avensis,40000,5,benzin,toyota,nein,3/9/2016 0:00,0,73479,4/6/2016 23:16
3/15/2016 21:49,Mercedes_Benz_C_220_T_CDI_Avantgarde_DPF_Sport_Edition,privat,Angebot,5900,control,kombi,2006,manuell,150,c_klasse,150000,11,diesel,mercedes_benz,nein,3/15/2016 0:00,0,40597,4/7/2016 6:16
3/14/2016 18:44,Volkswagen_Passat_Variant_1.4_TSI_Trendline,privat,Angebot,14900,test,kombi,2013,manuell,122,passat,60000,7,benzin,volkswagen,nein,3/14/2016 0:00,0,31636,4/6/2016 2:17
3/7/2016 5:44,Opel_Corsa_12V_City,privat,Angebot,900,test,kleinwagen,2000,manuell,54,corsa,125000,11,benzin,opel,nein,3/6/2016 0:00,0,36179,4/5/2016 16:47
3/26/2016 13:53,Nissan_Qashqai+2_1.6__Start/Stop,privat,Angebot,16650,control,limousine,2013,manuell,117,qashqai,30000,7,benzin,nissan,nein,3/26/2016 0:00,0,57234,4/6/2016 13:17
3/25/2016 17:25,Chrysler_Sebring_Cabrio_Schwarz,privat,Angebot,2200,test,cabrio,2001,manuell,140,,150000,0,benzin,chrysler,,3/25/2016 0:00,0,35619,4/7/2016 12:17
3/19/2016 21:55,Mercedes_A_klasse_TÜV_02.2018.,privat,Angebot,1500,control,kleinwagen,2001,manuell,102,a_klasse,150000,3,,mercedes_benz,nein,3/19/2016 0:00,0,84547,3/19/2016 23:42
3/17/2016 19:39,Kia_Sportage_Champ__Schwarz_mit_Lederausstattung,privat,Angebot,9999,control,suv,2008,manuell,141,sportage,90000,11,benzin,kia,,3/17/2016 0:00,0,97084,4/7/2016 7:16
3/15/2016 12:58,Honda_Accord_2.0i_ES,privat,Angebot,1980,control,limousine,1999,automatik,147,accord,150000,6,benzin,honda,nein,3/15/2016 0:00,0,85748,3/21/2016 9:45
3/15/2016 15:06,Mercedes_Benz_A_140,privat,Angebot,1299,control,limousine,2000,,82,a_klasse,150000,3,benzin,mercedes_benz,nein,3/15/2016 0:00,0,65428,4/6/2016 6:16
3/15/2016 18:53,Skoda_octavia_1.6_glx,privat,Angebot,1999,control,limousine,2000,manuell,101,octavia,125000,5,benzin,skoda,nein,3/15/2016 0:00,0,4860,4/6/2016 20:45
3/28/2016 21:06,Volkswagen_Lupo_1.0,privat,Angebot,1001,test,kleinwagen,2002,manuell,50,lupo,150000,1,benzin,volkswagen,nein,3/28/2016 0:00,0,60326,4/7/2016 6:44
3/24/2016 0:56,Mercedes_230_CLK_Vollleder!,privat,Angebot,2500,test,limousine,1999,automatik,230,clk,150000,7,benzin,mercedes_benz,,3/24/2016 0:00,0,48155,3/24/2016 8:45
3/8/2016 21:45,Mazda_6_Zuverkaufen,privat,Angebot,6800,control,kombi,2007,manuell,147,6_reihe,125000,9,benzin,mazda,nein,3/8/2016 0:00,0,1744,3/17/2016 8:15
3/28/2016 21:46,Volkswagen_Golf_1.6_TDI_BlueMotion_Technology_DSG_Comfort,privat,Angebot,22750,control,limousine,2015,automatik,110,golf,40000,3,diesel,volkswagen,nein,3/28/2016 0:00,0,77933,4/7/2016 4:17
3/25/2016 14:40,Seat_Leon_1.6_16V_Torro,privat,Angebot,4200,control,limousine,2006,manuell,105,leon,125000,3,benzin,seat,nein,3/25/2016 0:00,0,74736,3/25/2016 14:40
3/8/2016 12:54,Volvo_V70_2.4_Ideal_fuer_die_Familie!_Laderaumwunder!,privat,Angebot,2750,test,kombi,2001,manuell,140,v70,150000,5,benzin,volvo,ja,3/8/2016 0:00,0,45478,3/20/2016 1:47
3/21/2016 15:47,Schoener_Fiat_Punto,privat,Angebot,1000,control,kleinwagen,2002,manuell,60,punto,150000,10,benzin,fiat,nein,3/21/2016 0:00,0,32657,3/30/2016 1:46
4/7/2016 6:36,Biete_liebgewonnenen_Ford_Ka_an_Bastler,privat,Angebot,1000,test,kleinwagen,2002,manuell,60,ka,100000,12,benzin,ford,nein,4/7/2016 0:00,0,50226,4/7/2016 6:36
